ac_no,ac_name,STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
10,Detailed Results,TURN OUT,,,,TOTAL:,247948,1367,249315,89.08,,,,,
10,Detailed Results,West Bengal,233,Garbeta,1 Uttara Singha (Hazra),FEMALE,56,GENERAL,AITC,Flowers and Grass,94358,570,94928,45.71,232046
10,Detailed Results,West Bengal,233,Garbeta,2 Madan Ruidas,MALE,49,GENERAL,BJP,Lotus,83739,617,84356,40.62,232046
10,Detailed Results,West Bengal,233,Garbeta,3 Ghosh Kumar Tapan,MALE,59,GENERAL,CPI(M),"Hammer, Sickle and Star",22912,130,23042,11.09,232046
10,Detailed Results,West Bengal,233,Garbeta,4 NOTA,NOTA,NOTA,2701,18,2719,1.31,232046,,,
10,Detailed Results,West Bengal,233,Garbeta,5 Tapas Kumar Mishra,MALE,52,GENERAL,SUCI,Battery torch,1796,7,1803,0.87,232046
10,Detailed Results,West Bengal,233,Garbeta,6 Kutubuddin Khan,MALE,25,GENERAL,IND,Bat,830,3,833,0.4,232046
10,Detailed Results,TURN OUT,,,,TOTAL:,206336,1345,207681,89.5,,,,,
10,Detailed Results,West Bengal,234,Salboni,1 Srikanta Mahata,MALE,45,GENERAL,AITC,Flowers and Grass,125097,923,126020,50.57,276940
10,Detailed Results,West Bengal,234,Salboni,2 Rajib Kundu,MALE,40,GENERAL,BJP,Lotus,92415,961,93376,37.47,276940
10,Detailed Results,West Bengal,234,Salboni,3 Ghosh Susanta,MALE,63,GENERAL,CPI(M),"Hammer, Sickle and Star",19650,209,19859,7.97,276940
10,Detailed Results,West Bengal,234,Salboni,4 Rasbihari Mahata,MALE,37,GENERAL,IND,Football,2632,11,2643,1.06,276940
10,Detailed Results,West Bengal,234,Salboni,5 NOTA,NOTA,NOTA,1956,9,1965,0.79,276940,,,
10,Detailed Results,West Bengal,234,Salboni,6 Laksmi Kanta Murmu,MALE,37,ST,IND,Football Player,1643,14,1657,0.66,276940
10,Detailed Results,West Bengal,234,Salboni,7 Akshaya Kumar Mahata,MALE,28,GENERAL,AMB,Pen Nib with Seven Rays,1591,18,1609,0.65,276940
10,Detailed Results,West Bengal,234,Salboni,8 Md. Kabirul Islam Khan,MALE,44,GENERAL,HUMP,CCTV Camera,753,3,756,0.3,276940
10,Detailed Results,West Bengal,234,Salboni,9 Animesh Mahata,MALE,38,GENERAL,IND,Boat with Man and Sail,741,4,745,0.3,276940
10,Detailed Results,West Bengal,234,Salboni,10 Paresh Chandra Dutta,MALE,44,GENERAL,SUCI,Battery torch,563,2,565,0.23,276940
10,Detailed Results,TURN OUT,,,,TOTAL:,247041,2154,249195,89.98,,,,,
10,Detailed Results,West Bengal,235,Keshpur,1 Seuli Saha,FEMALE,51,SC,AITC,Flowers and Grass,116520,472,116992,50.81,261529
10,Detailed Results,West Bengal,235,Keshpur,2 Pritish Ranjan Kuar,MALE,57,SC,BJP,Lotus,95859,413,96272,41.82,261529
10,Detailed Results,West Bengal,235,Keshpur,3 Rameswar Doloi,MALE,68,SC,CPI(M),"Hammer, Sickle and Star",13572,98,13670,5.94,261529
10,Detailed Results,West Bengal,235,Keshpur,4 NOTA,NOTA,NOTA,3287,11,3298,1.43,261529,,,
10,Detailed Results,TURN OUT,,,,TOTAL:,229238,994,230232,88.03,,,,,
10,Detailed Results,West Bengal,236,Medinipur,1 June Maliah,FEMALE,51,GENERAL,AITC,Flowers and Grass,119964,1211,121175,50.72,280060
10,Detailed Results,West Bengal,236,Medinipur,2 Samit Kumar Dash,MALE,51,GENERAL,BJP,Lotus,95168,1610,96778,40.51,280060
10,Detailed Results,West Bengal,236,Medinipur,3 TARUN KUMAR GHOSH,MALE,61,GENERAL,CPI,Ears of Corn And Sickle,12565,419,12984,5.43,280060
10,Detailed Results,West Bengal,236,Medinipur,4 NOTA,NOTA,NOTA,3900,28,3928,1.64,280060,,,
10,Detailed Results,West Bengal,236,Medinipur,5 Sukesh Palmal,MALE,66,GENERAL,AMB,Pen Nib with Seven Rays,1548,17,1565,0.66,280060
10,Detailed Results,West Bengal,236,Medinipur,6 DEBASISH AICH,MALE,49,GENERAL,SUCI,Battery torch,1468,32,1500,0.63,280060
10,Detailed Results,West Bengal,236,Medinipur,7 BISHWAJIT MAHATA,MALE,44,GENERAL,IND,Football,957,11,968,0.41,280060
10,Detailed Results,TURN OUT,,,,TOTAL:,235570,3328,238898,85.3,,,,,
10,Detailed Results,West Bengal,237,Binpur,1 DEBNATH HANSDA,MALE,38,ST,AITC,Flowers and Grass,99786,491,100277,53.11,224036
10,Detailed Results,West Bengal,237,Binpur,2 PALAN SAREN,MALE,28,ST,BJP,Lotus,60213,570,60783,32.19,224036
10,Detailed Results,West Bengal,237,Binpur,3 DIBAKAR HANSDA,MALE,62,ST,CPI(M),"Hammer, Sickle and Star",8268,85,8353,4.42,224036
10,Detailed Results,West Bengal,237,Binpur,4 NITYALAL SING,MALE,25,ST,IND,Pan,6308,10,6318,3.35,224036
10,Detailed Results,West Bengal,237,Binpur,5 PATAL CHANDRA MURMU,MALE,44,ST,BSP,Elephant,3526,4,3530,1.87,224036
10,Detailed Results,West Bengal,237,Binpur,6 NOTA,NOTA,NOTA,3296,9,3305,1.75,224036,,,
10,Detailed Results,West Bengal,237,Binpur,7 BABLU MURMU,MALE,42,ST,IND,FLUTE,2679,6,2685,1.42,224036
10,Detailed Results,West Bengal,237,Binpur,8 MANGAL CHANDRA SARDAR,MALE,46,ST,IND,Pineapple,1813,2,1815,0.96,224036
10,Detailed Results,West Bengal,237,Binpur,9 RAJIB MUDI,MALE,34,ST,SUCI,Battery torch,1729,3,1732,0.92,224036
10,Detailed Results,TURN OUT,,,,TOTAL:,187618,1180,188798,84.27,,,,,
10,Detailed Results,West Bengal,238,Bandwan,1 RAJIB LOCHAN SAREN,MALE,47,ST,AITC,Flowers and Grass,112183,1154,113337,47.02,284840
10,Detailed Results,West Bengal,238,Bandwan,2 PARCY MURMU,MALE,41,ST,BJP,Lotus,93298,1208,94506,39.21,284840
10,Detailed Results,West Bengal,238,Bandwan,3 BESRA SUSANTA KUMAR,MALE,41,ST,CPI(M),"Hammer, Sickle and Star",21928,276,22204,9.21,284840
10,Detailed Results,West Bengal,238,Bandwan,4 SIB SANKAR SINGH,MALE,50,ST,IND,BENCH,5008,59,5067,2.1,284840
10,Detailed Results,West Bengal,238,Bandwan,5 TIKARAM HEMBRAM,MALE,49,ST,BSP,Elephant,2976,11,2987,1.24,284840
10,Detailed Results,West Bengal,238,Bandwan,6 NOTA,NOTA,NOTA,2939,15,2954,1.23,284840,,,
10,Detailed Results,TURN OUT,,,,TOTAL:,238332,2723,241055,84.63,,,,,
10,Detailed Results,West Bengal,239,Balarampur,1 BANESWAR MAHATO,MALE,48,GENERAL,BJP,Lotus,88803,718,89521,45.22,238113
10,Detailed Results,West Bengal,239,Balarampur,2 SHANTIRAM MAHATO,MALE,68,GENERAL,AITC,Flowers and Grass,88530,568,89098,45.01,238113
10,Detailed Results,West Bengal,239,Balarampur,3 UTTAM KUMAR BANDYOPADHYAY,MALE,64,GENERAL,INC,Hand,8842,53,8895,4.49,238113
10,Detailed Results,West Bengal,239,Balarampur,4 NOTA,NOTA,NOTA,2432,9,2441,1.23,238113,,,
10,Detailed Results,West Bengal,239,Balarampur,5 SITARAM HANSDA,MALE,46,ST,APoI,Coat,2150,3,2153,1.09,238113
10,Detailed Results,West Bengal,239,Balarampur,6 DIPAK KUMAR,MALE,38,GENERAL,SUCI,Battery torch,1791,2,1793,0.91,238113
10,Detailed Results,West Bengal,239,Balarampur,7 ASWINI SINGH SARDAR,MALE,49,ST,IND,Tiller,1467,11,1478,0.75,238113
10,Detailed Results,West Bengal,239,Balarampur,8 ANANDI TUDU,FEMALE,52,ST,BSP,Elephant,1410,6,1416,0.72,238113
10,Detailed Results,West Bengal,239,Balarampur,9 SUBHASH MAHATO,MALE,51,GENERAL,BHMP,Slate,1167,3,1170,0.59,238113
10,Detailed Results,TURN OUT,,,,TOTAL:,196592,1373,197965,83.14,,,,,
10,Detailed Results,West Bengal,240,Baghmundi,1 Sushanta Mahato,MALE,39,GENERAL,AITC,Flowers and Grass,75245,660,75905,36.79,249613
10,Detailed Results,West Bengal,240,Baghmundi,2 Ashutosh Mahato,MALE,53,GENERAL,AJSUP,Banana,61510,426,61936,30.02,249613
10,Detailed Results,West Bengal,240,Baghmundi,3 Nepal Chandra Mahato,MALE,59,GENERAL,INC,Hand,50615,431,51046,24.74,249613
10,Detailed Results,West Bengal,240,Baghmundi,4 Debranjan Mahato,MALE,37,GENERAL,AIFB,Lion,11733,109,11842,5.74,249613
10,Detailed Results,West Bengal,240,Baghmundi,5 NOTA,NOTA,NOTA,2375,11,2386,1.16,249613,,,
10,Detailed Results,West Bengal,240,Baghmundi,6 Pashupati Mahato,MALE,66,GENERAL,AMB,Boat with Man and Sail,1992,8,2000,0.97,249613
10,Detailed Results,West Bengal,240,Baghmundi,7 Mrityunjoy Singh Babu,MALE,56,ST,SUCI,Battery torch,1182,6,1188,0.58,249613
10,Detailed Results,TURN OUT,,,,TOTAL:,204652,1651,206303,82.65,,,,,
10,Detailed Results,West Bengal,241,Joypur,1 Nara Hari Mahato,MALE,65,GENERAL,BJP,Lotus,73713,667,74380,36.68,249621
10,Detailed Results,West Bengal,241,Joypur,2 Phanibhushan Kumar,MALE,55,GENERAL,INC,Hand,61611,569,62180,30.67,249621
10,Detailed Results,West Bengal,241,Joypur,3 Dibyajoti Singh Deo,MALE,36,GENERAL,IND,Football,35281,148,35429,17.47,249621
10,Detailed Results,West Bengal,241,Joypur,4 Dhirendra Nath Mahato,MALE,65,GENERAL,AIFB,Lion,19200,213,19413,9.57,249621
10,Detailed Results,West Bengal,241,Joypur,5 NOTA,NOTA,NOTA,2944,12,2956,1.46,249621,,,
10,Detailed Results,West Bengal,241,Joypur,6 Jawahar Lal Mahato,MALE,67,GENERAL,MPOI,Whistle,2086,16,2102,1.04,249621
10,Detailed Results,West Bengal,241,Joypur,7 Nepal Chandra Mahato,MALE,34,GENERAL,IND,Bat,1928,52,1980,0.98,249621
10,Detailed Results,West Bengal,241,Joypur,8 Nageswar Mahato,MALE,62,GENERAL,IND,Boat with Man and Sail,1405,14,1419,0.7,249621
10,Detailed Results,West Bengal,241,Joypur,9 Bahadur Kushbaha Kuiri,MALE,47,GENERAL,IND,BUCKET,1162,7,1169,0.58,249621
10,Detailed Results,West Bengal,241,Joypur,10 Bhagirath Mahato,MALE,33,GENERAL,SUCI,Battery torch,1121,5,1126,0.56,249621
10,Detailed Results,West Bengal,241,Joypur,11 Tirthanath Mahata,MALE,70,GENERAL,ABHM,Cot,606,7,613,0.3,249621
10,Detailed Results,TURN OUT,,,,TOTAL:,201057,1710,202767,81.23,,,,,
10,Detailed Results,West Bengal,242,Purulia,1 Sudip Kumar Mukherjee,MALE,51,GENERAL,BJP,Lotus,88899,834,89733,43.38,258947
10,Detailed Results,West Bengal,242,Purulia,2 Sujoy Banerjee,MALE,63,GENERAL,AITC,Flowers and Grass,82134,581,82715,39.98,258947
10,Detailed Results,West Bengal,242,Purulia,3 PARTHA PRATIM BANERJEE,MALE,53,GENERAL,INC,Hand,24736,260,24996,12.08,258947
10,Detailed Results,West Bengal,242,Purulia,4 NOTA,NOTA,NOTA,2565,23,2588,1.25,258947,,,
10,Detailed Results,West Bengal,242,Purulia,5 Birendranath Mahato,MALE,49,GENERAL,IND,Hat,1916,2,1918,0.93,258947
10,Detailed Results,West Bengal,242,Purulia,6 Aditya Mahato,MALE,48,GENERAL,IND,Sitar,1298,6,1304,0.63,258947
10,Detailed Results,West Bengal,242,Purulia,7 Rani Mahato,FEMALE,41,GENERAL,SUCI,Battery torch,1196,13,1209,0.58,258947
10,Detailed Results,West Bengal,242,Purulia,8 Manas Sardar,MALE,30,SC,BSP,Elephant,1032,2,1034,0.5,258947
10,Detailed Results,West Bengal,242,Purulia,9 MRITUNJOY PANDEY,MALE,46,GENERAL,IND,BOX,554,4,558,0.27,258947
10,Detailed Results,West Bengal,242,Purulia,10 Abhijit Bhattacharya,MALE,44,GENERAL,IND,Bat,424,0,424,0.2,258947
10,Detailed Results,West Bengal,242,Purulia,11 Harendra Nath Mahato,MALE,57,GENERAL,AMB,Boat with Man and Sail,385,4,389,0.19,258947
10,Detailed Results,TURN OUT,,,,TOTAL:,205139,1729,206868,79.89,,,,,
10,Detailed Results,West Bengal,243,Manbazar,1 SANDHYARANI TUDU,FEMALE,50,ST,AITC,Flowers and Grass,102169,1129,103298,48.33,253708
10,Detailed Results,West Bengal,243,Manbazar,2 GOURI SINGH SARDAR,FEMALE,47,ST,BJP,Lotus,86679,1103,87782,41.07,253708
10,Detailed Results,West Bengal,243,Manbazar,3 YAMINIKANTA MANDI,MALE,48,ST,CPI(M),"Hammer, Sickle and Star",16516,333,16849,7.88,253708
10,Detailed Results,West Bengal,243,Manbazar,4 NOTA,NOTA,NOTA,2272,19,2291,1.07,253708,,,
10,Detailed Results,West Bengal,243,Manbazar,5 PURNA CHANDRA TUDU,MALE,41,ST,BSP,Elephant,1886,19,1905,0.89,253708
10,Detailed Results,West Bengal,243,Manbazar,6 SWAPANKUMAR MURMU,MALE,36,ST,IND,Saw,1595,9,1604,0.75,253708
10,Detailed Results,TURN OUT,,,,TOTAL:,211117,2612,213729,84.24,,,,,
10,Detailed Results,West Bengal,244,Kashipur,1 KAMALAKANTA HANSDA,MALE,46,ST,BJP,Lotus,92061,877,92938,47.69,238871
10,Detailed Results,West Bengal,244,Kashipur,2 SWAPAN KUMAR BELTHARIA,MALE,58,GENERAL,AITC,Flowers and Grass,84829,722,85551,43.9,238871
10,Detailed Results,West Bengal,244,Kashipur,3 MALLIKA MAHATA,FEMALE,40,GENERAL,CPI(M),"Hammer, Sickle and Star",10744,183,10927,5.61,238871
10,Detailed Results,West Bengal,244,Kashipur,4 NOTA,NOTA,NOTA,2385,16,2401,1.23,238871,,,
10,Detailed Results,West Bengal,244,Kashipur,5 DIPAK MAHATO,MALE,47,GENERAL,SUCI,Battery torch,2257,12,2269,1.16,238871
10,Detailed Results,West Bengal,244,Kashipur,6 NARENDRA NATH MAHATA,MALE,33,GENERAL,AMB,Boat with Man and Sail,804,2,806,0.41,238871
10,Detailed Results,TURN OUT,,,,TOTAL:,193080,1812,194892,81.59,,,,,
10,Detailed Results,West Bengal,245,Para,1 NADIAR CHAND BOURI,MALE,43,SC,BJP,Lotus,86930,417,87347,45.02,243906
10,Detailed Results,West Bengal,245,Para,2 UMAPADA BAURI,MALE,38,SC,AITC,Flowers and Grass,82986,354,83340,42.95,243906
10,Detailed Results,West Bengal,245,Para,3 SWAPAN KUMAR BAURI,MALE,27,SC,CPI(M),"Hammer, Sickle and Star",13596,85,13681,7.05,243906
10,Detailed Results,West Bengal,245,Para,4 NOTA,NOTA,NOTA,3647,10,3657,1.88,243906,,,
10,Detailed Results,West Bengal,245,Para,5 JAGANNATH BAURI,MALE,52,SC,SUCI,Battery torch,1891,6,1897,0.98,243906
10,Detailed Results,West Bengal,245,Para,6 SUDARSHAN RAJWAR,MALE,35,SC,BSP,Elephant,1672,4,1676,0.86,243906
10,Detailed Results,West Bengal,245,Para,7 SWAPAN BAURI,MALE,47,SC,IND,Air Conditioner,1649,2,1651,0.85,243906
10,Detailed Results,West Bengal,245,Para,8 BABITA BOURI,FEMALE,40,SC,IND,Bricks,762,10,772,0.4,243906
10,Detailed Results,TURN OUT,,,,TOTAL:,193133,888,194021,79.55,,,,,
10,Detailed Results,West Bengal,246,Raghunathpur,1 Vivekananda Bauri,MALE,44,SC,BJP,Lotus,94994,776,95770,44.61,259434
10,Detailed Results,West Bengal,246,Raghunathpur,2 Bouri Hazari,MALE,39,SC,AITC,Flowers and Grass,89671,661,90332,42.08,259434
10,Detailed Results,West Bengal,246,Raghunathpur,3 Ganesh Bouri,MALE,46,SC,CPI(M),"Hammer, Sickle and Star",14579,159,14738,6.86,259434
10,Detailed Results,West Bengal,246,Raghunathpur,4 Pashupati Roy,MALE,47,SC,SUCI,Battery torch,3802,27,3829,1.78,259434
10,Detailed Results,West Bengal,246,Raghunathpur,5 NOTA,NOTA,NOTA,3537,20,3557,1.66,259434,,,
10,Detailed Results,West Bengal,246,Raghunathpur,6 Sumanta Bouri,MALE,34,SC,IND,Coat,2386,17,2403,1.12,259434
10,Detailed Results,West Bengal,246,Raghunathpur,7 Mihir Bauri,MALE,49,SC,IND,Almirah,2343,11,2354,1.1,259434
10,Detailed Results,West Bengal,246,Raghunathpur,8 Bouri Parimal,MALE,35,SC,BSP,Elephant,1692,15,1707,0.8,259434
10,Detailed Results,TURN OUT,,,,TOTAL:,213004,1686,214690,82.75,,,,,
10,Detailed Results,West Bengal,247,Saltora,1 BAURI CHANDANA,FEMALE,30,SC,BJP,Lotus,91032,616,91648,45.28,232517
10,Detailed Results,West Bengal,247,Saltora,2 SONTOSH KUMAR MONDAL,MALE,46,SC,AITC,Flowers and Grass,86814,689,87503,43.23,232517
10,Detailed Results,West Bengal,247,Saltora,3 NANDADULAL BAURI,MALE,51,SC,CPI(M),"Hammer, Sickle and Star",13982,102,14084,6.96,232517
10,Detailed Results,West Bengal,247,Saltora,4 ADITYA KUMAR BAURI,MALE,55,SC,BMUP,Cot,3539,15,3554,1.76,232517
10,Detailed Results,West Bengal,247,Saltora,5 NOTA,NOTA,NOTA,3350,13,3363,1.66,232517,,,
10,Detailed Results,West Bengal,247,Saltora,6 DIPEN BAURI,MALE,49,SC,SUCI,Battery torch,2256,5,2261,1.12,232517
10,Detailed Results,TURN OUT,,,,TOTAL:,200973,1440,202413,87.05,,,,,
10,Detailed Results,West Bengal,248,Chhatna,1 SATYANARAYAN MUKHOPADHYAY,MALE,51,GENERAL,BJP,Lotus,89511,722,90233,45.84,242270
10,Detailed Results,West Bengal,248,Chhatna,2 SUBASISH BATABYAL,MALE,64,GENERAL,AITC,Flowers and Grass,82483,586,83069,42.2,242270
10,Detailed Results,West Bengal,248,Chhatna,3 FALGUNI MUKHERJEE,MALE,64,GENERAL,RSP,Spade & Stoker,9615,85,9700,4.93,242270
10,Detailed Results,West Bengal,248,Chhatna,4 NOTA,NOTA,NOTA,3510,4,3514,1.79,242270,,,
10,Detailed Results,West Bengal,248,Chhatna,5 RABINDRANATH BOURI,MALE,57,GENERAL,IND,Pan,2857,9,2866,1.46,242270
10,Detailed Results,West Bengal,248,Chhatna,6 DINANATH CHATTERJEE,MALE,50,GENERAL,IND,Ganna Kisan,2593,9,2602,1.32,242270
10,Detailed Results,West Bengal,248,Chhatna,7 BAURI DINABANDHU,MALE,29,SC,BMUP,Cot,1832,6,1838,0.93,242270
10,Detailed Results,West Bengal,248,Chhatna,8 ABIR CHANDRA MANDAL,MALE,38,SC,IND,Football,1218,9,1227,0.62,242270
10,Detailed Results,West Bengal,248,Chhatna,9 SADANANDA MANDAL,MALE,54,SC,SUCI,Battery Torch,967,11,978,0.5,242270
10,Detailed Results,West Bengal,248,Chhatna,10 ANATH BAURI,MALE,47,SC,IND,Bat,804,5,809,0.41,242270
10,Detailed Results,TURN OUT,,,,TOTAL:,195390,1446,196836,81.25,,,,,
10,Detailed Results,West Bengal,249,Ranibandh,1 Jyotsna Mandi,FEMALE,35,ST,AITC,Flowers and Grass,90064,864,90928,43.06,253359
10,Detailed Results,West Bengal,249,Ranibandh,2 Kshudiram Tudu,MALE,49,ST,BJP,Lotus,85922,1067,86989,41.19,253359
10,Detailed Results,West Bengal,249,Ranibandh,3 Deblina Hembram,FEMALE,50,ST,CPI(M),"Hammer, Sickle and Star",19821,236,20057,9.5,253359
10,Detailed Results,West Bengal,249,Ranibandh,4 Biswanath Sardar,MALE,44,ST,IND,BUCKET,4794,13,4807,2.28,253359
10,Detailed Results,West Bengal,249,Ranibandh,5 NOTA,NOTA,NOTA,4215,11,4226,2,253359,,,
10,Detailed Results,West Bengal,249,Ranibandh,6 Goutam Kumar Mudi,MALE,51,ST,SUCI,Battery torch,1614,19,1633,0.77,253359
10,Detailed Results,West Bengal,249,Ranibandh,7 Sudhir Kumar Murmu,MALE,52,ST,CPI(ML)(L),Flag with Three Stars,1456,9,1465,0.69,253359
10,Detailed Results,West Bengal,249,Ranibandh,8 Fulchand Hansda,MALE,52,ST,BMUP,Cot,1053,12,1065,0.5,253359
10,Detailed Results,TURN OUT,,,,TOTAL:,208939,2231,211170,83.35,,,,,
10,Detailed Results,West Bengal,250,Raipur,1 MRITYUNJOY MURMU,MALE,47,ST,AITC,Flowers and Grass,100387,656,101043,51.96,224604
10,Detailed Results,West Bengal,250,Raipur,2 SUDHANSHU HANSDA,MALE,38,ST,BJP,Lotus,80760,885,81645,41.98,224604
10,Detailed Results,West Bengal,250,Raipur,3 MILAN MANDI,MALE,41,ST,RSSCMJP,Envelope,6496,97,6593,3.39,224604
10,Detailed Results,West Bengal,250,Raipur,4 NOTA,NOTA,NOTA,2973,13,2986,1.54,224604,,,
10,Detailed Results,West Bengal,250,Raipur,5 SUKCHAND SAREN,MALE,58,ST,IND,BUCKET,1154,7,1161,0.6,224604
10,Detailed Results,West Bengal,250,Raipur,6 SHYAMAPADA MUDI,MALE,50,ST,SUCI,Battery torch,1041,7,1048,0.54,224604
10,Detailed Results,TURN OUT,,,,TOTAL:,192811,1665,194476,86.59,,,,,
10,Detailed Results,West Bengal,251,Taldangra,1 ARUP CHAKRABORTY,MALE,65,GENERAL,AITC,Flowers and Grass,91146,880,92026,45.29,233291
10,Detailed Results,West Bengal,251,Taldangra,2 SHYAMAL KUMAR SARKAR (BENU),MALE,60,GENERAL,BJP,Lotus,78593,1056,79649,39.2,233291
10,Detailed Results,West Bengal,251,Taldangra,3 MANORANJAN PATRA,MALE,65,GENERAL,CPI(M),"Hammer, Sickle and Star",22961,228,23189,11.41,233291
10,Detailed Results,West Bengal,251,Taldangra,4 NOTA,NOTA,NOTA,3509,9,3518,1.73,233291,,,
10,Detailed Results,West Bengal,251,Taldangra,5 SANDIP KUMAR DEY,MALE,37,GENERAL,IND,Tractor Chalata Kisan,1881,8,1889,0.93,233291
10,Detailed Results,West Bengal,251,Taldangra,6 SUNIL MURMU,MALE,39,ST,IND,Football,1058,11,1069,0.53,233291
10,Detailed Results,West Bengal,251,Taldangra,7 SUBHENDU MAHATA,MALE,45,GENERAL,SUCI,Battery torch,973,13,986,0.49,233291
10,Detailed Results,West Bengal,251,Taldangra,8 RAMKRISHNA MAJI,MALE,30,SC,IND,Bat,501,6,507,0.25,233291
10,Detailed Results,West Bengal,251,Taldangra,9 SANJAY BAURI,MALE,33,SC,BMUP,Cot,347,6,353,0.17,233291
10,Detailed Results,TURN OUT,,,,TOTAL:,200969,2217,203186,87.1,,,,,
10,Detailed Results,West Bengal,252,Bankura,1 NILADRI SEKHAR DANA,MALE,54,GENERAL,BJP,Lotus,94470,996,95466,43.79,269829
10,Detailed Results,West Bengal,252,Bankura,2 SAYANTIKA BANERJEE,FEMALE,34,GENERAL,AITC,Flowers and Grass,93093,905,93998,43.12,269829
10,Detailed Results,West Bengal,252,Bankura,3 RADHARANI BANERJEE,FEMALE,53,GENERAL,INC,Hand,13542,222,13764,6.31,269829
10,Detailed Results,West Bengal,252,Bankura,4 NOTA,NOTA,NOTA,4491,16,4507,2.07,269829,,,
10,Detailed Results,West Bengal,252,Bankura,5 SWADESH MANDAL,MALE,38,SC,IND,Pen Nib with Seven Rays,3280,23,3303,1.52,269829
10,Detailed Results,West Bengal,252,Bankura,6 LINA GHOSH,FEMALE,43,GENERAL,SUCI,Battery torch,1699,21,1720,0.79,269829
10,Detailed Results,West Bengal,252,Bankura,7 SADHAN CHATTARAJ,MALE,35,GENERAL,BSP,Elephant,1305,9,1314,0.6,269829
10,Detailed Results,West Bengal,252,Bankura,8 SWAPAN KUMAR DAS,MALE,45,SC,IND,Football,1031,12,1043,0.48,269829
10,Detailed Results,West Bengal,252,Bankura,9 HARIPADA MAHATO,MALE,34,GENERAL,IND,Carrom Board,970,1,971,0.45,269829
10,Detailed Results,West Bengal,252,Bankura,10 SK. HASIMUDDIN,MALE,33,GENERAL,IND,Envelope,884,4,888,0.41,269829
10,Detailed Results,West Bengal,252,Bankura,11 HULU KSHETRAPAL,MALE,72,SC,BMUP,Cot,501,8,509,0.23,269829
10,Detailed Results,West Bengal,252,Bankura,12 BAIDYANATH KISKU,MALE,40,ST,IND,Apple,495,8,503,0.23,269829
10,Detailed Results,TURN OUT,,,,TOTAL:,215761,2225,217986,80.79,,,,,
10,Detailed Results,West Bengal,253,Barjora,1 ALOK MUKHERJEE,MALE,61,GENERAL,AITC,Flowers and Grass,92672,618,93290,42.51,250729
10,Detailed Results,West Bengal,253,Barjora,2 SUPRITI CHATTERJEE,FEMALE,39,GENERAL,BJP,Lotus,89460,561,90021,41.02,250729
10,Detailed Results,West Bengal,253,Barjora,3 SUJIT CHAKRABORTY,MALE,53,GENERAL,CPI(M),"Hammer, Sickle and Star",25015,220,25235,11.5,250729
10,Detailed Results,West Bengal,253,Barjora,4 NOTA,NOTA,NOTA,4894,9,4903,2.23,250729,,,
10,Detailed Results,West Bengal,253,Barjora,5 TARANI ROY,MALE,69,SC,IND,BUCKET,2076,5,2081,0.95,250729
10,Detailed Results,West Bengal,253,Barjora,6 SATYAM BAURI,MALE,31,GENERAL,IND,Pan,1390,1,1391,0.63,250729
10,Detailed Results,West Bengal,253,Barjora,7 BABLU GORAI,MALE,37,GENERAL,BMUP,Cot,1365,6,1371,0.62,250729
10,Detailed Results,West Bengal,253,Barjora,8 SUDARSHAN ADHIKARI,MALE,52,GENERAL,SUCI,Battery torch,1157,3,1160,0.53,250729
10,Detailed Results,TURN OUT,,,,TOTAL:,218029,1423,219452,87.53,,,,,
10,Detailed Results,West Bengal,254,Onda,1 AMARNATH SHAKHA,MALE,56,GENERAL,BJP,Lotus,104248,692,104940,46.48,256906
10,Detailed Results,West Bengal,254,Onda,2 ARUP KUMAR KHAN,MALE,65,GENERAL,AITC,Flowers and Grass,92715,674,93389,41.37,256906
10,Detailed Results,West Bengal,254,Onda,3 TARAPADA CHAKRABARTI,MALE,75,GENERAL,AIFB,Lion,15507,106,15613,6.92,256906
10,Detailed Results,West Bengal,254,Onda,4 NOTA,NOTA,NOTA,4869,10,4879,2.16,256906,,,
10,Detailed Results,West Bengal,254,Onda,5 KRISHNA CHANDRA BAURI,MALE,61,GENERAL,IND,Football,3433,6,3439,1.52,256906
10,Detailed Results,West Bengal,254,Onda,6 ABDUL HAI MALLIK,MALE,49,GENERAL,IND,Envelope,1000,3,1003,0.44,256906
10,Detailed Results,West Bengal,254,Onda,7 APURBA MONDAL,MALE,32,SC,SUCI,Battery torch,976,8,984,0.44,256906
10,Detailed Results,West Bengal,254,Onda,8 NIRMAL (BABLU) BANERJEE,MALE,53,GENERAL,CPI(ML)(L),Flag with Three Stars,918,4,922,0.41,256906
10,Detailed Results,West Bengal,254,Onda,9 BIKASH PATRA,MALE,54,GENERAL,CPIM,BUCKET,584,6,590,0.26,256906
10,Detailed Results,TURN OUT,,,,TOTAL:,224250,1509,225759,87.88,,,,,
10,Detailed Results,West Bengal,255,Bishnupur,1 TANMAY GHOSH (BUMBA),MALE,41,GENERAL,BJP,Lotus,88743,946,89689,46.84,219284
10,Detailed Results,West Bengal,255,Bishnupur,2 ARCHITA BID,FEMALE,31,GENERAL,AITC,Flowers and Grass,77610,659,78269,40.88,219284
